Status code,Method,Version,Scheme,Request Length,Response Length,Request Entropy,Response Entropy,Client Connection,Server Connection
200, 1, 4, 2, 0, 15437, 1.0, 6.073298015369788, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.960326259382462, 3868257893, 1159584038
200, 1, 4, 2, 0, 867996, 1.0, 7.9460934746576175, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.072324498786651, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.960326259382462, 3868257893, 1159584038
204, 4, 8, 2, 1221, 0, 5.567604397067179, 1.0, 242215633, 1269200959
200, 1, 4, 2, 0, 844496, 1.0, 7.937423172526238, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.073174897387538, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.960326259382462, 3868257893, 1159584038
204, 4, 8, 2, 3989, 0, 5.590156583286578, 1.0, 242215633, 1269200959
200, 1, 4, 2, 0, 827764, 1.0, 7.939264199361445, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.0736792870380745, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.960326259382462, 3868257893, 1159584038
200, 1, 4, 2, 0, 694660, 1.0, 7.91992937542831, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.073368668379412, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.960326259382462, 3868257893, 1159584038
200, 1, 4, 2, 0, 792608, 1.0, 7.914913424893347, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.072860717919112, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.960326259382462, 3868257893, 1159584038
200, 1, 4, 2, 0, 840924, 1.0, 7.949775265298563, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074374636404549, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.960326259382462, 3868257893, 1159584038
200, 1, 4, 2, 0, 849948, 1.0, 7.941009781718361, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.073908041478449, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.960326259382462, 3868257893, 1159584038
200, 1, 4, 2, 0, 858408, 1.0, 7.9279159605534, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.073547190435651, 2582280965, 3200491006
204, 64, 4, 2, 0, 0, 1.0, 1.0, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 905784, 1.0, 7.946746602253053, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.073763260604282, 2582280965, 3200491006
200, 1, 4, 2, 0, 6567, 1.0, 4.656036208198113, 728794931, 4030326992
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 872884, 1.0, 7.94736923672418, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.07371313891017, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 876456, 1.0, 7.947268900721603, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074234567614983, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 838668, 1.0, 7.940099492432001, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074302894281137, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 839044, 1.0, 7.938853719982929, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075433672500457, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 886608, 1.0, 7.945825854972219, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075531333443111, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 878148, 1.0, 7.947529469996936, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075634666242501, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 878524, 1.0, 7.946092218465011, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075634666242501, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075351147127633, 2582280965, 3200491006
200, 1, 4, 2, 0, 852016, 1.0, 7.9478678100032285, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076095051699125, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 788284, 1.0, 7.937547302164311, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076343318455649, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 827764, 1.0, 7.94258740307095, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075473302468204, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 837352, 1.0, 7.943404972737522, 3868257893, 1159584038
200, 1, 8, 2, 0, 279790, 1.0, 4.54239087357186, 122199932, 1130914877
200, 1, 4, 2, 0, 15437, 1.0, 6.076590024064042, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 834532, 1.0, 7.945243270233802, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075578252131426, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.957127408992062, 3868257893, 1159584038
200, 1, 4, 2, 0, 835660, 1.0, 7.867705255755041, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075470310813579, 2582280965, 3200491006
204, 64, 4, 2, 0, 0, 1.0, 1.0, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 848256, 1.0, 7.9449617173666764, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.07614261622289, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 886608, 1.0, 7.945439714134412, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076238789663753, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 846940, 1.0, 7.9442780968042745, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076130274019537, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 840172, 1.0, 7.9411084354078705, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076005223387094, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 825508, 1.0, 7.780483160550416, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076633333602076, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 873072, 1.0, 7.943918898259032, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075920023536027, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 7016, 1.0, 3.6020465698116615, 728794931, 4030326992
200, 1, 4, 2, 0, 12245, 1.0, 3.5793358676572744, 1036550994, 4030326992
200, 1, 4, 2, 0, 824192, 1.0, 7.946149750193551, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076237594184505, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 845060, 1.0, 7.949826452191233, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075496372778897, 2582280965, 3200491006
200, 1, 4, 2, 0, 17469, 1.0, 3.6120129722281584, 1036550994, 4030326992
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 12057, 1.0, 3.579010691803917, 1723331665, 4030326992
200, 1, 4, 2, 0, 12057, 1.0, 3.579010691803917, 1723331665, 4030326992
200, 1, 4, 2, 0, 867808, 1.0, 7.947565277474466, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075112977077934, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 7016, 1.0, 3.6020465698116615, 1087896211, 4030326992
200, 1, 4, 2, 0, 34419, 1.0, 3.590267349543593, 1087896211, 4030326992
204, 4, 8, 2, 1221, 0, 5.571360065604788, 1.0, 242215633, 1269200959
200, 1, 4, 2, 0, 34419, 1.0, 3.590267349543593, 1959293809, 4030326992
200, 1, 4, 2, 0, 27850, 1.0, 3.6053125001633592, 1959293809, 4030326992
200, 1, 4, 2, 0, 900708, 1.0, 7.940439280580328, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075111405546523, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
204, 4, 8, 2, 3991, 0, 5.585405031416152, 1.0, 242215633, 1269200959
200, 1, 4, 2, 0, 841112, 1.0, 7.940413197993759, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074580088965243, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 869312, 1.0, 7.94291037173503, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074743034616304, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 843932, 1.0, 7.940269224383682, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076147387455214, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 839984, 1.0, 7.935401671701717, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075544484687108, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.956774679189406, 3868257893, 1159584038
200, 1, 4, 2, 0, 815732, 1.0, 7.946365484858307, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075734648614989, 2582280965, 3200491006
204, 64, 4, 2, 0, 0, 1.0, 1.0, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 838292, 1.0, 7.948257766341944, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075384993757183, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 867244, 1.0, 7.943225991667773, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075105713304144, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 892436, 1.0, 7.953531146349568, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.07454434238504, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 14, 1.0, 3.6644977792004623, 862625927, 1223761864
200, 1, 4, 2, 0, 886420, 1.0, 7.947961504830581, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.07468694098704, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 803136, 1.0, 7.938070992786029, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.0749878358588365, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 8247, 1.0, 3.5709710901774683, 1959293809, 4030326992
200, 1, 4, 2, 0, 14282, 1.0, 3.555901739981462, 889943164, 4030326992
200, 1, 4, 2, 0, 846940, 1.0, 7.933567142390833, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074089133748335, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 864424, 1.0, 7.942813475224214, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074607720125781, 2582280965, 3200491006
200, 1, 4, 2, 0, 35971, 1.0, 3.575386296458473, 889943164, 4030326992
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 21864, 1.0, 3.59005823297997, 889943164, 4030326992
200, 1, 4, 2, 0, 5346, 1.0, 3.5655622945357437, 4116345980, 4030326992
200, 1, 4, 2, 0, 8343, 1.0, 3.5894617035055734, 3048043911, 4030326992
200, 1, 4, 2, 0, 877396, 1.0, 7.9443784090670135, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074244185811172, 2582280965, 3200491006
200, 1, 4, 2, 0, 4547, 1.0, 3.579049271749746, 3048043911, 4030326992
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 8297, 1.0, 3.6019716429834334, 936343453, 4030326992
200, 1, 4, 2, 0, 871192, 1.0, 7.946869649753991, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074720416031124, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
304, 1, 4, 2, 0, 0, 1.0, 1.0, 1327276434, 3694897489
200, 1, 4, 2, 0, 801068, 1.0, 7.937201577611618, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074720416031124, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.074042595406733, 2582280965, 3200491006
200, 1, 4, 2, 0, 810280, 1.0, 7.911645108037434, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075813443498323, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 844684, 1.0, 7.953679182906956, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.0756583103520105, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 4, 2, 0, 863108, 1.0, 7.873688537949791, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.07503692906837, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959459275993588, 3868257893, 1159584038
200, 1, 8, 2, 0, 19002, 1.0, 5.2858719439179795, 4162746269, 2759071694
304, 1, 8, 2, 0, 0, 1.0, 1.0, 4162746269, 2759071694
304, 1, 8, 2, 0, 0, 1.0, 1.0, 4162746269, 2759071694
304, 1, 8, 2, 0, 0, 1.0, 1.0, 3094444200, 1989153177
200, 1, 8, 2, 0, 1301, 1.0, 7.6237793725728435, 4162746269, 2759071694
304, 1, 8, 2, 0, 0, 1.0, 1.0, 3094444200, 1989153177
304, 1, 8, 2, 0, 0, 1.0, 1.0, 3094444200, 1989153177
200, 1, 4, 2, 0, 844684, 1.0, 7.938085450372445, 3868257893, 1159584038
200, 1, 8, 2, 0, 16554, 1.0, 7.977122651406222, 4162746269, 2759071694
304, 1, 8, 2, 0, 0, 1.0, 1.0, 2017491379, 1022801123
304, 1, 8, 2, 0, 0, 1.0, 1.0, 948140734, 1121549758
200, 1, 8, 2, 0, 810, 1.0, 7.581153232912324, 4162746269, 2759071694
200, 1, 8, 2, 0, 347, 1.0, 5.9781130616091085, 4162746269, 2759071694
304, 1, 8, 2, 0, 0, 1.0, 1.0, 2017491379, 1022801123
200, 1, 4, 2, 0, 15437, 1.0, 6.075095291905799, 2582280965, 3200491006
304, 1, 8, 2, 0, 0, 1.0, 1.0, 2017491379, 1022801123
200, 1, 8, 2, 0, 603, 1.0, 7.4124586012440075, 4162746269, 2759071694
200, 1, 8, 2, 0, 17966, 1.0, 7.983641551685406, 4162746269, 2759071694
200, 1, 8, 2, 0, 904, 1.0, 7.711543602132491, 4162746269, 2759071694
200, 1, 8, 2, 0, 69, 1.0, 4.927555350962865, 4162746269, 2759071694
200, 1, 8, 2, 0, 1462, 1.0, 7.717348041373272, 4162746269, 2759071694
200, 1, 8, 2, 0, 240, 1.0, 6.115183063347687, 4162746269, 2759071694
200, 1, 8, 2, 0, 2904, 1.0, 7.804268470718804, 4162746269, 2759071694
204, 64, 4, 2, 0, 0, 1.0, 1.0, 3868257893, 1159584038
200, 1, 8, 2, 0, 59, 1.0, 3.9836273715769015, 4162746269, 2759071694
200, 1, 8, 2, 0, 127212, 1.0, 4.9338101248577, 4162746269, 2759071694
200, 1, 8, 2, 0, 17652, 1.0, 7.981083130255082, 4162746269, 2759071694
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
304, 1, 8, 2, 0, 0, 1.0, 1.0, 3094444200, 1989153177
200, 1, 8, 2, 0, 7025, 1.0, 7.930371449619575, 2017491379, 1022801123
200, 1, 8, 2, 0, 58308, 1.0, 5.385984613900533, 1959261073, 178525817
200, 1, 4, 2, 0, 851452, 1.0, 7.322522869019722, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075036016849223, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 861792, 1.0, 7.876579767927152, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076234478567524, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 855588, 1.0, 7.517975065534295, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076607311801312, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 865364, 1.0, 7.904918061671803, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076590297830035, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 890744, 1.0, 7.945853247889988, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.077398967455871, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 845436, 1.0, 7.944460720830462, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076722831252337, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 829080, 1.0, 7.942154203705511, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076443116353449, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 884728, 1.0, 7.952706719242512, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076852691303755, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 886796, 1.0, 7.944869916774708, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076988504803795, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 900896, 1.0, 7.947093879608077, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.0771698735119415, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
204, 4, 8, 2, 5201, 0, 5.596034178232082, 1.0, 242215633, 1269200959
200, 1, 4, 2, 0, 888676, 1.0, 7.9455066884517365, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076664816622326, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 877396, 1.0, 7.94322483906634, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.077446061051639, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 868748, 1.0, 7.944952040900419, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076895864044004, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 867432, 1.0, 7.94662904671556, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.0769920835802615, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958113009644859, 3868257893, 1159584038
200, 1, 4, 2, 0, 836600, 1.0, 7.941315854833, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.07774248923719, 2582280965, 3200491006
204, 64, 4, 2, 0, 0, 1.0, 1.0, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 853144, 1.0, 7.946963235799976, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.077185045310249, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
101, 1, 4, 2, 0, 0, 1.0, 1.0, 3048011175, 1781065764
200, 1, 4, 2, 0, 812160, 1.0, 7.938552030230511, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.077213186802647, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 835660, 1.0, 7.939785490354989, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.0769585287765, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 6567, 1.0, 4.656036208198113, 936343453, 4030326992
200, 1, 4, 2, 0, 860476, 1.0, 7.942969034852045, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076124795151509, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 865364, 1.0, 7.940231301619533, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075887465252406, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 842804, 1.0, 7.941927202332356, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.0761176891693625, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 868560, 1.0, 7.9452285409605174, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.076409902512803, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 861792, 1.0, 7.937264390164103, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.0765103727103265, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 890368, 1.0, 7.943055942574984, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075654722706826, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 8, 2, 0, 1117, 1.0, 7.734952766278816, 4116313244, 1781065764
200, 1, 4, 2, 0, 829268, 1.0, 7.947637146550161, 3868257893, 1159584038
200, 1, 8, 2, 0, 101546, 1.0, 7.998080125377061, 4162713533, 1781065764
200, 1, 4, 2, 0, 15437, 1.0, 6.075636245348692, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 809528, 1.0, 7.944836034533352, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075769469325558, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 776252, 1.0, 7.934593052577712, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075789340093094, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 4, 4, 2, 243, 0, 5.052724231323134, 1.0, 3094411464, 2565589360
200, 1, 4, 2, 0, 833592, 1.0, 7.938434730306136, 3868257893, 1159584038
200, 1, 4, 2, 0, 15437, 1.0, 6.075081719133018, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.95908690586805, 3868257893, 1159584038
200, 1, 4, 2, 0, 824756, 1.0, 7.944005016559907, 3868257893, 1159584038
200, 4, 4, 2, 243, 0, 5.058098451315511, 1.0, 3094411464, 2565589360
200, 1, 4, 2, 0, 15437, 1.0, 6.074695177300993, 2582280965, 3200491006
204, 64, 4, 2, 0, 0, 1.0, 1.0, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.959090718928257, 3868257893, 1159584038
200, 4, 8, 2, 1406, 0, 5.746010382878263, 1.0, 4116313244, 1781065764
200, 1, 4, 2, 0, 836788, 1.0, 7.923050528642202, 3868257893, 1159584038
200, 1, 4, 2, 0, 15701, 1.0, 6.0769102945262645, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959090718928257, 3868257893, 1159584038
200, 4, 4, 2, 658, 0, 4.886533206391796, 1.0, 3094411464, 2565589360
200, 4, 4, 2, 243, 0, 5.058098451315511, 1.0, 214068979, 42407228
200, 1, 4, 2, 0, 844684, 1.0, 7.7444991314662905, 3868257893, 1159584038
200, 1, 4, 2, 0, 15701, 1.0, 6.075907437392782, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959090718928257, 3868257893, 1159584038
200, 4, 4, 2, 658, 0, 4.879072697416418, 1.0, 3094411464, 2565589360
